id,name,sequence,attribute_id:id
slrFilmCamera,slr,249,amazon_ept_v10.CameraTypeFilm_camera
instantFilmCamera,instant,250,amazon_ept_v10.CameraTypeFilm_camera
single-useFilmCamera,single-use,251,amazon_ept_v10.CameraTypeFilm_camera
large-formatFilmCamera,large-format,252,amazon_ept_v10.CameraTypeFilm_camera
medium-formatFilmCamera,medium-format,253,amazon_ept_v10.CameraTypeFilm_camera
rangefinderFilmCamera,rangefinder,254,amazon_ept_v10.CameraTypeFilm_camera
fieldFilmCamera,field,255,amazon_ept_v10.CameraTypeFilm_camera
monorailFilmCamera,monorail,256,amazon_ept_v10.CameraTypeFilm_camera
kidsFilmCamera,kids,257,amazon_ept_v10.CameraTypeFilm_camera
3-dFilmCamera,3-d,258,amazon_ept_v10.CameraTypeFilm_camera
microFilmCamera,micro,259,amazon_ept_v10.CameraTypeFilm_camera
panoramaFilmCamera,panorama,260,amazon_ept_v10.CameraTypeFilm_camera
passport-and-idFilmCamera,passport-and-id,261,amazon_ept_v10.CameraTypeFilm_camera
underwaterFilmCamera,underwater,262,amazon_ept_v10.CameraTypeFilm_camera
otherFilmCamera,other,263,amazon_ept_v10.CameraTypeFilm_camera
apsFilmCamera,aps,264,amazon_ept_v10.FilmFormatFilm_camera
16mmFilmCamera,16mm,265,amazon_ept_v10.FilmFormatFilm_camera
35mmFilmCamera,35mm,266,amazon_ept_v10.FilmFormatFilm_camera
110FilmCamera,110,267,amazon_ept_v10.FilmFormatFilm_camera
120FilmCamera,120,268,amazon_ept_v10.FilmFormatFilm_camera
2x3FilmCamera,2x3,269,amazon_ept_v10.FilmFormatFilm_camera
4x5FilmCamera,4x5,270,amazon_ept_v10.FilmFormatFilm_camera
5x7FilmCamera,5x7,271,amazon_ept_v10.FilmFormatFilm_camera
6x8FilmCamera,6x8,272,amazon_ept_v10.FilmFormatFilm_camera
8x10FilmCamera,8x10,273,amazon_ept_v10.FilmFormatFilm_camera
8x20FilmCamera,8x20,274,amazon_ept_v10.FilmFormatFilm_camera
10x12FilmCamera,10x12,275,amazon_ept_v10.FilmFormatFilm_camera
11x14FilmCamera,11x14,276,amazon_ept_v10.FilmFormatFilm_camera
12x20FilmCamera,12x20,277,amazon_ept_v10.FilmFormatFilm_camera
14x17FilmCamera,14x17,278,amazon_ept_v10.FilmFormatFilm_camera
16x20FilmCamera,16x20,279,amazon_ept_v10.FilmFormatFilm_camera
auto-focusFilmCamera,auto-focus,280,amazon_ept_v10.FocusTypeFilm_camera
manual-focusFilmCamera,manual-focus,281,amazon_ept_v10.FocusTypeFilm_camera
manual-and-auto-focusFilmCamera,manual-and-auto-focus,282,amazon_ept_v10.FocusTypeFilm_camera
focus-freeFilmCamera,focus-free,283,amazon_ept_v10.FocusTypeFilm_camera
fixedFilmCamera,fixed,284,amazon_ept_v10.LensTypeFilm_camera
interchangeableFilmCamera,interchangeable,285,amazon_ept_v10.LensTypeFilm_camera
automaticFilmCamera,automatic,286,amazon_ept_v10.FlashTypeFilm_camera
forcedFilmCamera,forced,287,amazon_ept_v10.FlashTypeFilm_camera
fillFilmCamera,fill,288,amazon_ept_v10.FlashTypeFilm_camera
noneFilmCamera,none,289,amazon_ept_v10.FlashTypeFilm_camera
flash-overrideFilmCamera,flash-override,290,amazon_ept_v10.FlashTypeFilm_camera
opticalFilmCamera,optical,291,amazon_ept_v10.ViewfinderFilm_camera
electronicFilmCamera,electronic,292,amazon_ept_v10.ViewfinderFilm_camera
manualFilmCamera,manual,293,amazon_ept_v10.ExposureControlFilm_camera
automaticFilmCamera,automatic,294,amazon_ept_v10.ExposureControlFilm_camera
manual-and-automaticFilmCamera,manual-and-automatic,295,amazon_ept_v10.ExposureControlFilm_camera
aperture-priorityFilmCamera,aperture-priority,296,amazon_ept_v10.ExposureControlFilm_camera
shutter-speed-priorityFilmCamera,shutter-speed-priority,297,amazon_ept_v10.ExposureControlFilm_camera
compactFilmCamera,compact,298,amazon_ept_v10.SizeFilm_camera
ultra-compactFilmCamera,ultra-compact,299,amazon_ept_v10.SizeFilm_camera
body-onlyFilmCamera,body-only,300,amazon_ept_v10.PackageTypeFilm_camera
multiple-lensesFilmCamera,multiple-lenses,301,amazon_ept_v10.PackageTypeFilm_camera
generalCamcorder,general,302,amazon_ept_v10.AnalogFormatsCamcorder
8mmCamcorder,8mm,303,amazon_ept_v10.AnalogFormatsCamcorder
betacam-spCamcorder,betacam-sp,304,amazon_ept_v10.AnalogFormatsCamcorder
hi-8Camcorder,hi-8,305,amazon_ept_v10.AnalogFormatsCamcorder
s-vhsCamcorder,s-vhs,306,amazon_ept_v10.AnalogFormatsCamcorder
s-vhs-cCamcorder,s-vhs-c,307,amazon_ept_v10.AnalogFormatsCamcorder
vhsCamcorder,vhs,308,amazon_ept_v10.AnalogFormatsCamcorder
vhs-cCamcorder,vhs-c,309,amazon_ept_v10.AnalogFormatsCamcorder
otherCamcorder,other,310,amazon_ept_v10.AnalogFormatsCamcorder
generalCamcorder,general,311,amazon_ept_v10.DigitalFormatsCamcorder
digital-betacamCamcorder,digital-betacam,312,amazon_ept_v10.DigitalFormatsCamcorder
dvCamcorder,dv,313,amazon_ept_v10.DigitalFormatsCamcorder
dvcamCamcorder,dvcam,314,amazon_ept_v10.DigitalFormatsCamcorder
dvcproCamcorder,dvcpro,315,amazon_ept_v10.DigitalFormatsCamcorder
minidvCamcorder,minidv,316,amazon_ept_v10.DigitalFormatsCamcorder
micromvCamcorder,micromv,317,amazon_ept_v10.DigitalFormatsCamcorder
digital8Camcorder,digital8,318,amazon_ept_v10.DigitalFormatsCamcorder
dvdCamcorder,dvd,319,amazon_ept_v10.DigitalFormatsCamcorder
minidiscCamcorder,minidisc,320,amazon_ept_v10.DigitalFormatsCamcorder
otherCamcorder,other,321,amazon_ept_v10.DigitalFormatsCamcorder
ccdCamcorder,ccd,322,amazon_ept_v10.SensorTypeCamcorder
3-chip-ccdCamcorder,3-chip-ccd,323,amazon_ept_v10.SensorTypeCamcorder
cmosCamcorder,cmos,324,amazon_ept_v10.SensorTypeCamcorder
progressive-scan-ccdCamcorder,progressive-scan-ccd,325,amazon_ept_v10.SensorTypeCamcorder
fixed-zoom-lensCamcorder,fixed-zoom-lens,326,amazon_ept_v10.SensorTypeCamcorder
interchangeable-lensCamcorder,interchangeable-lens,327,amazon_ept_v10.SensorTypeCamcorder
other-lensCamcorder,other-lens,328,amazon_ept_v10.SensorTypeCamcorder
generalCamcorder,general,329,amazon_ept_v10.FilmFormatsCamcorder
8mmCamcorder,8mm,330,amazon_ept_v10.FilmFormatsCamcorder
16mmCamcorder,16mm,331,amazon_ept_v10.FilmFormatsCamcorder
35mmCamcorder,35mm,332,amazon_ept_v10.FilmFormatsCamcorder
65mmCamcorder,65mm,333,amazon_ept_v10.FilmFormatsCamcorder
70mmCamcorder,70mm,334,amazon_ept_v10.FilmFormatsCamcorder
otherCamcorder,other,335,amazon_ept_v10.FilmFormatsCamcorder
fixed-non-zoomCamcorder,fixed-non-zoom,336,amazon_ept_v10.LensTypeCamcorder
fixed-zoomCamcorder,fixed-zoom,337,amazon_ept_v10.LensTypeCamcorder
interchangeableCamcorder,interchangeable,338,amazon_ept_v10.LensTypeCamcorder
stereoCamcorder,stereo,339,amazon_ept_v10.AudioCamcorder
monoCamcorder,mono,340,amazon_ept_v10.AudioCamcorder
black-and-whiteCamcorder,black-and-white,341,amazon_ept_v10.ViewfinderCamcorder
colorCamcorder,color,342,amazon_ept_v10.ViewfinderCamcorder
usb1.1Camcorder,usb1.1,343,amazon_ept_v10.USBOutputCamcorder
usb2.0Camcorder,usb2.0,344,amazon_ept_v10.USBOutputCamcorder
memory-stickCamcorder,memory-stick,345,amazon_ept_v10.ExternalMemoryTypeCamcorder
secure-digitalCamcorder,secure-digital,346,amazon_ept_v10.ExternalMemoryTypeCamcorder
mmcCamcorder,mmc,347,amazon_ept_v10.ExternalMemoryTypeCamcorder
otherCamcorder,other,348,amazon_ept_v10.ExternalMemoryTypeCamcorder
mpegCamcorder,mpeg,349,amazon_ept_v10.MPEGMovieModeCamcorder
mpeg2Camcorder,mpeg2,350,amazon_ept_v10.MPEGMovieModeCamcorder
mpeg4Camcorder,mpeg4,351,amazon_ept_v10.MPEGMovieModeCamcorder
palCamcorder,pal,352,amazon_ept_v10.PlaybackFormatCamcorder
ntscCamcorder,ntsc,353,amazon_ept_v10.PlaybackFormatCamcorder
multisystemCamcorder,multisystem,354,amazon_ept_v10.PlaybackFormatCamcorder
secamCamcorder,secam,355,amazon_ept_v10.PlaybackFormatCamcorder
lcd-screenCamcorder,lcd-screen,356,amazon_ept_v10.FeaturesCamcorder
mpegCamcorder,mpeg,357,amazon_ept_v10.FeaturesCamcorder
digital-stillCamcorder,digital-still,358,amazon_ept_v10.FeaturesCamcorder
memory-card-compatibleCamcorder,memory-card-compatible,359,amazon_ept_v10.FeaturesCamcorder
image-stabilizationCamcorder,image-stabilization,360,amazon_ept_v10.FeaturesCamcorder
insert-editCamcorder,insert-edit,361,amazon_ept_v10.FeaturesCamcorder
underwaterCamcorder,underwater,362,amazon_ept_v10.FeaturesCamcorder
windowsCamcorder,windows,363,amazon_ept_v10.TypeCamcorder
macCamcorder,mac,364,amazon_ept_v10.TypeCamcorder
linuxCamcorder,linux,365,amazon_ept_v10.TypeCamcorder
point-and-shootDigitalCamera,point-and-shoot,366,amazon_ept_v10.CameraTypeDigital_camera
slrDigitalCamera,slr,367,amazon_ept_v10.CameraTypeDigital_camera
3-dDigitalCamera,3-d,368,amazon_ept_v10.CameraTypeDigital_camera
macroDigitalCamera,macro,369,amazon_ept_v10.CameraTypeDigital_camera
passport-and-idDigitalCamera,passport-and-id,370,amazon_ept_v10.CameraTypeDigital_camera
underwaterDigitalCamera,underwater,371,amazon_ept_v10.CameraTypeDigital_camera
otherDigitalCamera,other,372,amazon_ept_v10.CameraTypeDigital_camera
automaticDigitalCamera,automatic,373,amazon_ept_v10.FocusTypeDigital_camera
manualDigitalCamera,manual,374,amazon_ept_v10.FocusTypeDigital_camera
manual-and-autoDigitalCamera,manual-and-auto,375,amazon_ept_v10.FocusTypeDigital_camera
focus-freeDigitalCamera,focus-free,376,amazon_ept_v10.FocusTypeDigital_camera
ccdDigitalCamera,ccd,377,amazon_ept_v10.SensorTypeDigital_camera
super-ccdDigitalCamera,super-ccd,378,amazon_ept_v10.SensorTypeDigital_camera
cmosDigitalCamera,cmos,379,amazon_ept_v10.SensorTypeDigital_camera
opticalDigitalCamera,optical,380,amazon_ept_v10.ViewfinderDigital_camera
electronicDigitalCamera,electronic,381,amazon_ept_v10.ViewfinderDigital_camera
usb1.1DigitalCamera,usb1.1,382,amazon_ept_v10.USBOutputDigital_camera
usb2.0DigitalCamera,usb2.0,383,amazon_ept_v10.USBOutputDigital_camera
compact-flashDigitalCamera,compact-flash,384,amazon_ept_v10.ExternalMemoryTypeDigital_camera
smart-mediaDigitalCamera,smart-media,385,amazon_ept_v10.ExternalMemoryTypeDigital_camera
secure-digitalDigitalCamera,secure-digital,386,amazon_ept_v10.ExternalMemoryTypeDigital_camera
mmcDigitalCamera,mmc,387,amazon_ept_v10.ExternalMemoryTypeDigital_camera
xd-picture-cardDigitalCamera,xd-picture-card,388,amazon_ept_v10.ExternalMemoryTypeDigital_camera
memory-stickDigitalCamera,memory-stick,389,amazon_ept_v10.ExternalMemoryTypeDigital_camera
micro-driveDigitalCamera,micro-drive,390,amazon_ept_v10.ExternalMemoryTypeDigital_camera
cd-rDigitalCamera,cd-r,391,amazon_ept_v10.ExternalMemoryTypeDigital_camera
cd-rwDigitalCamera,cd-rw,392,amazon_ept_v10.ExternalMemoryTypeDigital_camera
dvd-rDigitalCamera,dvd-r,393,amazon_ept_v10.ExternalMemoryTypeDigital_camera
dvd-rwDigitalCamera,dvd-rw,394,amazon_ept_v10.ExternalMemoryTypeDigital_camera
lcd-screenDigitalCamera,lcd-screen,395,amazon_ept_v10.FeaturesDigital_camera
mpeg-movie-modeDigitalCamera,mpeg-movie-mode,396,amazon_ept_v10.FeaturesDigital_camera
interchangeable-lensDigitalCamera,interchangeable-lens,397,amazon_ept_v10.FeaturesDigital_camera
image-stabilizationDigitalCamera,image-stabilization,398,amazon_ept_v10.FeaturesDigital_camera
waterproofDigitalCamera,waterproof,399,amazon_ept_v10.FeaturesDigital_camera
usbDigitalCamera,usb,400,amazon_ept_v10.ConnectivityDigital_camera
usb1.1DigitalCamera,usb1.1,401,amazon_ept_v10.ConnectivityDigital_camera
usb2.0DigitalCamera,usb2.0,402,amazon_ept_v10.ConnectivityDigital_camera
firewireDigitalCamera,firewire,403,amazon_ept_v10.ConnectivityDigital_camera
firewire2.0DigitalCamera,firewire2.0,404,amazon_ept_v10.ConnectivityDigital_camera
serialDigitalCamera,serial,405,amazon_ept_v10.ConnectivityDigital_camera
parallelDigitalCamera,parallel,406,amazon_ept_v10.ConnectivityDigital_camera
ieee1394DigitalCamera,ieee1394,407,amazon_ept_v10.ConnectivityDigital_camera
compact-flashDigitalCamera,compact-flash,408,amazon_ept_v10.InternalMemoryTypeDigital_camera
compact-flash-iiDigitalCamera,compact-flash-ii,409,amazon_ept_v10.InternalMemoryTypeDigital_camera
pcmciaDigitalCamera,pcmcia,410,amazon_ept_v10.InternalMemoryTypeDigital_camera
pcmcia-iiDigitalCamera,pcmcia-ii,411,amazon_ept_v10.InternalMemoryTypeDigital_camera
pcmcia-iiiDigitalCamera,pcmcia-iii,412,amazon_ept_v10.InternalMemoryTypeDigital_camera
smartmediaDigitalCamera,smartmedia,413,amazon_ept_v10.InternalMemoryTypeDigital_camera
memory-sticksDigitalCamera,memory-sticks,414,amazon_ept_v10.InternalMemoryTypeDigital_camera
sd-multi-mediaDigitalCamera,sd-multi-media,415,amazon_ept_v10.InternalMemoryTypeDigital_camera
xd-picture-cardDigitalCamera,xd-picture-card,416,amazon_ept_v10.InternalMemoryTypeDigital_camera
tiffDigitalCamera,tiff,417,amazon_ept_v10.UncompressedModeDigital_camera
rawDigitalCamera,raw,418,amazon_ept_v10.UncompressedModeDigital_camera
windowsDigital_camera,windows,363,amazon_ept_v10.TypeDigital_camera
macDigital_camera,mac,364,amazon_ept_v10.TypeDigital_camera
linuxDigital_camera,linux,365,amazon_ept_v10.TypeDigital_camera
binocularsBinocular,binoculars,366,amazon_ept_v10.BinocularTypebinocular
monocularsBinocular,monoculars,367,amazon_ept_v10.BinocularTypebinocular
Laser-rangefindersBinocular,Laser-rangefinders,368,amazon_ept_v10.BinocularTypebinocular
Spotting-scopesBinocular,Spotting-scopes,369,amazon_ept_v10.BinocularTypebinocular
Night-visionBinocular,Night-vision,370,amazon_ept_v10.BinocularTypebinocular
compactbinocular,compact,371,amazon_ept_v10.Featuresbinocular
full-sizebinocular,full-size,372,amazon_ept_v10.Featuresbinocular
Image-stabilizingbinocular,Image-stabilizing,373,amazon_ept_v10.Featuresbinocular
waterproofbinocular,waterproof,374,amazon_ept_v10.Featuresbinocular
fogproofbinocular,fogproof,375,amazon_ept_v10.Featuresbinocular
zoombinocular,zoom,376,amazon_ept_v10.Featuresbinocular
Uv-protectionbinocular,Uv-protection,377,amazon_ept_v10.Featuresbinocular
tabletopbinocular,tabletop,378,amazon_ept_v10.SpecificUsesbinocular
travelbinocular,travel,379,amazon_ept_v10.SpecificUsesbinocular
hiking-and-outdoorsbinocular,hiking-and-outdoors,380,amazon_ept_v10.SpecificUsesbinocular
hunting-and-shootingbinocular,hunting-and-shooting,381,amazon_ept_v10.SpecificUsesbinocular
sportsbinocular,sports,382,amazon_ept_v10.SpecificUsesbinocular
camerassurveillancesystem,cameras,383,amazon_ept_v10.SurveillanceSystemTypesurveillancesystem
complete-systemssurveillancesystem,complete-systems,384,amazon_ept_v10.SurveillanceSystemTypesurveillancesystem
monitorssurveillancesystem,monitors,385,amazon_ept_v10.SurveillanceSystemTypesurveillancesystem
network-systemssurveillancesystem,network-systems,386,amazon_ept_v10.SurveillanceSystemTypesurveillancesystem
multiplexersurveillancesystem,multiplexer,387,amazon_ept_v10.SurveillanceSystemTypesurveillancesystem
security-camerassurveillancesystem,security-cameras,388,amazon_ept_v10.CameraTypesurveillancesystem
dummy-camerassurveillancesystem,dummy-cameras,389,amazon_ept_v10.CameraTypesurveillancesystem
bullet-camerassurveillancesystem,bullet-cameras,390,amazon_ept_v10.CameraTypesurveillancesystem
web-camerassurveillancesystem,web-cameras,391,amazon_ept_v10.CameraTypesurveillancesystem
mirror-image-camerassurveillancesystem,mirror-image-cameras,392,amazon_ept_v10.CameraTypesurveillancesystem
dome-camerassurveillancesystem,dome-cameras,393,amazon_ept_v10.CameraTypesurveillancesystem
spy-camerassurveillancesystem,spy-cameras,394,amazon_ept_v10.CameraTypesurveillancesystem
pinhole-camerassurveillancesystem,pinhole-cameras,395,amazon_ept_v10.CameraTypesurveillancesystem
miniature-camerassurveillancesystem,miniature-cameras,396,amazon_ept_v10.CameraTypesurveillancesystem
nanny-camerassurveillancesystem,nanny-cameras,397,amazon_ept_v10.CameraTypesurveillancesystem
pen-camerassurveillancesystem,pen-cameras,398,amazon_ept_v10.CameraTypesurveillancesystem
weatherproofsurveillancesystem,weatherproof,399,amazon_ept_v10.Featuressurveillancesystem
motion-detectionsurveillancesystem,motion-detection,400,amazon_ept_v10.Featuressurveillancesystem
real-timesurveillancesystem,real-time,401,amazon_ept_v10.Featuressurveillancesystem
indoorsurveillancesystem,indoor,402,amazon_ept_v10.Featuressurveillancesystem
outdoorsurveillancesystem,outdoor,403,amazon_ept_v10.Featuressurveillancesystem
black-and-whitesurveillancesystem,black-and-white,404,amazon_ept_v10.Featuressurveillancesystem
colorsurveillancesystem,color,405,amazon_ept_v10.Featuressurveillancesystem
night-visionsurveillancesystem,night-vision,406,amazon_ept_v10.Featuressurveillancesystem
day-and-night-camerasurveillancesystem,day-and-night-camera,407,amazon_ept_v10.Featuressurveillancesystem
adjustable-panningsurveillancesystem,adjustable-panning,408,amazon_ept_v10.Featuressurveillancesystem
submersiblesurveillancesystem,submersible,409,amazon_ept_v10.Featuressurveillancesystem
wirelesssurveillancesystem,wireless,410,amazon_ept_v10.Featuressurveillancesystem
ptz-systemsurveillancesystem,ptz-system,411,amazon_ept_v10.Featuressurveillancesystem
digital-spy-camerasurveillancesystem,digital-spy-camera,412,amazon_ept_v10.Featuressurveillancesystem
mounting-bracketssurveillancesystem,mounting-brackets,413,amazon_ept_v10.CameraAccessoriessurveillancesystem
power-adaptersurveillancesystem,power-adapter,414,amazon_ept_v10.CameraAccessoriessurveillancesystem
cablesurveillancesystem,cable,415,amazon_ept_v10.CameraAccessoriessurveillancesystem
sun-shieldsurveillancesystem,sun-shield,416,amazon_ept_v10.CameraAccessoriessurveillancesystem
camera-controllersurveillancesystem,camera-controller,417,amazon_ept_v10.CameraAccessoriessurveillancesystem
transmitterssurveillancesystem,transmitters,418,amazon_ept_v10.CameraAccessoriessurveillancesystem
zoom-lenssurveillancesystem,zoom-lens,419,amazon_ept_v10.CameraAccessoriessurveillancesystem
pinhole-lenssurveillancesystem,pinhole-lens,420,amazon_ept_v10.CameraAccessoriessurveillancesystem
generaltelescope,general,421,amazon_ept_v10.TelescopeTypetelescope
mirror-lenstelescope,mirror-lens,422,amazon_ept_v10.TelescopeTypetelescope
schmidt-cassegraintelescope,schmidt-cassegrain,423,amazon_ept_v10.TelescopeTypetelescope
maksutov-cassegraintelescope,maksutov-cassegrain,424,amazon_ept_v10.TelescopeTypetelescope
reflectingtelescope,reflecting,425,amazon_ept_v10.TelescopeTypetelescope
newtonian-reflectortelescope,newtonian-reflector,426,amazon_ept_v10.TelescopeTypetelescope
rich-field-reflectortelescope,rich-field-reflector,427,amazon_ept_v10.TelescopeTypetelescope
dobsonian-reflectortelescope,dobsonian-reflector,428,amazon_ept_v10.TelescopeTypetelescope
refractingtelescope,refracting,429,amazon_ept_v10.TelescopeTypetelescope
achromatic-refractortelescope,achromatic-refractor,430,amazon_ept_v10.TelescopeTypetelescope
apochromatic-refractortelescope,apochromatic-refractor,431,amazon_ept_v10.TelescopeTypetelescope
under-80mmtelescope,under-80mm,432,amazon_ept_v10.PrimaryAperturetelescope
80mm-90mmtelescope,80mm-90mm,433,amazon_ept_v10.PrimaryAperturetelescope
100mm-150mmtelescope,100mm-150mm,434,amazon_ept_v10.PrimaryAperturetelescope
150mm-200mmtelescope,150mm-200mm,435,amazon_ept_v10.PrimaryAperturetelescope
over-200mmtelescope,over-200mm,436,amazon_ept_v10.PrimaryAperturetelescope
windowstelescope,windows,363,amazon_ept_v10.Typetelescope
mactelescope,mac,364,amazon_ept_v10.Typetelescope
linuxtelescope,linux,365,amazon_ept_v10.Typetelescope
digital-and-film-systemsmicroscope,digital-and-film-systems,366,amazon_ept_v10.MicroscopeTypemicroscope
educational-and-hobbymicroscope,educational-and-hobby,367,amazon_ept_v10.MicroscopeTypemicroscope
laboratorymicroscope,laboratory,368,amazon_ept_v10.MicroscopeTypemicroscope
stereomicroscope,stereo,369,amazon_ept_v10.MicroscopeTypemicroscope
othermicroscope,other,370,amazon_ept_v10.MicroscopeTypemicroscope
binocularmicroscope,binocular,371,amazon_ept_v10.Featuresmicroscope
monocularmicroscope,monocular,372,amazon_ept_v10.Featuresmicroscope
trinocularmicroscope,trinocular,373,amazon_ept_v10.Featuresmicroscope
fixed-opticsmicroscope,fixed-optics,374,amazon_ept_v10.Featuresmicroscope
zoom-magnificationmicroscope,zoom-magnification,375,amazon_ept_v10.Featuresmicroscope
black-and-white-film-developerDarkroom,black-and-white-film-developer,376,amazon_ept_v10.Chemicalsdarkroom
black-and-white-fixerDarkroom,black-and-white-fixer,377,amazon_ept_v10.Chemicalsdarkroom
black-and-white-paper-developerDarkroom,black-and-white-paper-developer,378,amazon_ept_v10.Chemicalsdarkroom
black-and-white-stop-bathsDarkroom,black-and-white-stop-baths,379,amazon_ept_v10.Chemicalsdarkroom
color-negative-film-chemicalsDarkroom,color-negative-film-chemicals,380,amazon_ept_v10.Chemicalsdarkroom
